Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image
prima-bibshort,PRIMA BIBSHORT,"Notre cuissard d'entrée de gamme est lui aussi un digne représentant de notre logo au scorpion. Confortable grâce à des tissus de qualité, sa peau de chamois KISS Air2 et sa construction anatomique, il offre aussi un niveau de résistance élevé.",Castelli,,PRIMA BIBSHORT,TRUE,Size,"XS, S, M, L, XL",prima-bibshort-m,194 g,deny,25,manual,,"99,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4520062-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyNTh8aW1hZ2UvanBlZ3xoZDAvaGZlLzkwNjA0OTE2MjQ0NzgvMDFfNDUyMDA2Ml8wMTAuanBnfGU3YTk2Nzg5NWNmYmRhNGYwYzc1ZDBkYTlmOTA3YWYwOWI4MzFjMWQ5Nzg0ZmVjMzY5NWE4ZTkwN2M0OTQxODk,PRIMA BIBSHORT Image,https://castellicycling.kleecks-cdn.com/medias/01-4520062-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyNTh8aW1hZ2UvanBlZ3xoZDAvaGZlLzkwNjA0OTE2MjQ0NzgvMDFfNDUyMDA2Ml8wMTAuanBnfGU3YTk2Nzg5NWNmYmRhNGYwYzc1ZDBkYTlmOTA3YWYwOWI4MzFjMWQ5Nzg0ZmVjMzY5NWE4ZTkwN2M0OTQxODk
prima-short,PRIMA SHORT,"Notre cuissard d'entrée de gamme est lui aussi un digne représentant de notre logo au scorpion. Confortable grâce à des tissus de qualité, sa peau de chamois KISS Air2 et sa construction anatomique, il offre aussi un niveau de résistance élevé.",Castelli,,PRIMA SHORT,TRUE,Size,"XS, S, M, L, XL",prima-short-m,167 g,deny,25,manual,,"84,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4520063-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU0Mjl8aW1hZ2UvanBlZ3xoNDkvaDJlLzkwNjA0OTM1NTc3OTAvMDFfNDUyMDA2M18wMTAuanBnfDk5NDhkYWNiN2Y2YjYzNWMxZmMxODYxMmZhZGM1ZGJmNjE0MGY4OWY5NDlkZjY4ZmM3ZGRmZTg5Y2Q4ODFmY2M,PRIMA SHORT Image,https://castellicycling.kleecks-cdn.com/medias/01-4520063-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU0Mjl8aW1hZ2UvanBlZ3xoNDkvaDJlLzkwNjA0OTM1NTc3OTAvMDFfNDUyMDA2M18wMTAuanBnfDk5NDhkYWNiN2Y2YjYzNWMxZmMxODYxMmZhZGM1ZGJmNjE0MGY4OWY5NDlkZjY4ZmM3ZGRmZTg5Y2Q4ODFmY2M
velocissima-jersey,VELOCISSIMA JERSEY,"Performance and comfort align in the Velocissima Jersey, which uses three different dyed fabrics for rich color in a technical construction.",Castelli,,VELOCISSIMA JERSEY,TRUE,Size,"XS, S, M, L, XL",velocissima-jersey-m,126 g,deny,25,manual,,"59,97 €","99,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522065-583.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1MzV8aW1hZ2UvanBlZ3xoODYvaDkzLzg4MDEyNDI1MTM0MzgvMDFfNDUyMjA2NV81ODMuanBnfGFlNGIyN2ViNTEyYzg1Njk5OGY3MTFhNzNlN2FkNTA3YWQxOGFjYTM5ZGQ0ODczOGZiNGQzMzQ5NTZlMTE3Yjg,VELOCISSIMA JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4522065-583.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1MzV8aW1hZ2UvanBlZ3xoODYvaDkzLzg4MDEyNDI1MTM0MzgvMDFfNDUyMjA2NV81ODMuanBnfGFlNGIyN2ViNTEyYzg1Njk5OGY3MTFhNzNlN2FkNTA3YWQxOGFjYTM5ZGQ0ODczOGZiNGQzMzQ5NTZlMTE3Yjg
velocissima-sleeveless,VELOCISSIMA SLEEVELESS,"The performance jersey for hot days and reducing your cyclist's tan, with ProSecco fabric on the front and back and stretch-mesh side panels to keep you cool.",Castelli,,VELOCISSIMA SLEEVELESS,TRUE,Size,"XS, S, M, L, XL",velocissima-sleeveless-m,113 g,deny,25,manual,,"50,97 €","84,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522066-498.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY0NDV8aW1hZ2UvanBlZ3xoMzUvaGZlLzg4MDEyNDM1OTQ3ODIvMDFfNDUyMjA2Nl80OTguanBnfGU3MGM5OWYxNDdmNDZjZGNhYWQ3MzY3YmYxZWQxMWY5MjFlYWNiNjdmZDE0ODU1ZGMyMWQxMDUzODRlZmEyMWQ,VELOCISSIMA SLEEVELESS Image,https://castellicycling.kleecks-cdn.com/medias/01-4522066-498.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY0NDV8aW1hZ2UvanBlZ3xoMzUvaGZlLzg4MDEyNDM1OTQ3ODIvMDFfNDUyMjA2Nl80OTguanBnfGU3MGM5OWYxNDdmNDZjZGNhYWQ3MzY3YmYxZWQxMWY5MjFlYWNiNjdmZDE0ODU1ZGMyMWQxMDUzODRlZmEyMWQ
dolce-jersey,DOLCE JERSEY,"A fresh take on gradient fades, built on our Competizione 2 model with performance fit but stretchy fabrics that flatter.",Castelli,,DOLCE JERSEY,TRUE,Size,"XS, S, M, L, XL",dolce-jersey-m,144 g,deny,25,manual,,"47,97 €","79,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522060-062.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY3MTB8aW1hZ2UvanBlZ3xoNzcvaDhhLzg4MDEyMzY4NDQ1NzQvMDFfNDUyMjA2MF8wNjIuanBnfGFlYTNjMTc2MDE0OWY0NTk3ODZiMTVhZDIwMGFkNjg2MWYyZGFhZjk1NWM2MWY0ZjQ1N2NhYzZiNTI3MDE4YzA,DOLCE JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4522060-062.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY3MTB8aW1hZ2UvanBlZ3xoNzcvaDhhLzg4MDEyMzY4NDQ1NzQvMDFfNDUyMjA2MF8wNjIuanBnfGFlYTNjMTc2MDE0OWY0NTk3ODZiMTVhZDIwMGFkNjg2MWYyZGFhZjk1NWM2MWY0ZjQ1N2NhYzZiNTI3MDE4YzA
marmo-jersey,MARMO JERSEY,Un maillot de cyclisme doit être aussi stylé que performant. Le maillot Marmo Jersey arbore un motif graphique « huile dans l’eau » offrant toutes les caractéristiques techniques que l’on peut attendre d’un maillot Castelli.,Castelli,,MARMO JERSEY,TRUE,Size,"XS, S, M, L, XL",marmo-jersey-m,160 g,deny,25,manual,,"74,97 €","99,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523039-482.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY0MDl8aW1hZ2UvanBlZ3xoODgvaGJhLzkwNDc5MDMwMTA4NDYvMDFfNDUyMzAzOV80ODIuanBnfDM5ODUzNmM0N2NkMzEyYWIxMWQ3N2ViMTYwNTkxYTVjZTk3NDM3YzRhNGQ3MTk4MmIzNmFhOWZmOTJlODdmMmI,MARMO JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523039-482.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY0MDl8aW1hZ2UvanBlZ3xoODgvaGJhLzkwNDc5MDMwMTA4NDYvMDFfNDUyMzAzOV80ODIuanBnfDM5ODUzNmM0N2NkMzEyYWIxMWQ3N2ViMTYwNTkxYTVjZTk3NDM3YzRhNGQ3MTk4MmIzNmFhOWZmOTJlODdmMmI
gradient-color-block-jersey,GRADIENT COLOR BLOCK JERSEY,Look color block classique et composition légère pour toutes vos sorties pendant la belle saison ou par temps chaud.,Castelli,,GRADIENT COLOR BLOCK JERSEY,TRUE,Size,"XS, S, M, L, XL",gradient-color-block-jersey-m,137 g,deny,25,manual,,"67,47 €","89,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523040-125.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2NzB8aW1hZ2UvanBlZ3xoNzIvaDQ5LzkwNDc5MDQyNTYwMzAvMDFfNDUyMzA0MF8xMjUuanBnfDg2NDRjNzMwZjA4YmYyMjBkYTk4ZjkyYTBkODdjMTk0NWU2OTY1NWE5YmQ0NWJkYTYxODE0MjYxOTNiNTQxYzk,GRADIENT COLOR BLOCK JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523040-125.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2NzB8aW1hZ2UvanBlZ3xoNzIvaDQ5LzkwNDc5MDQyNTYwMzAvMDFfNDUyMzA0MF8xMjUuanBnfDg2NDRjNzMwZjA4YmYyMjBkYTk4ZjkyYTBkODdjMTk0NWU2OTY1NWE5YmQ0NWJkYTYxODE0MjYxOTNiNTQxYzk
pezzi-jersey,PEZZI JERSEY,"Un tout nouveau design qui tombe à la perfection. Conçu à partir du modèle Castelli Competizione 2, ce maillot multi-activités est idéal pour toutes vos sorties à vélo, offrant confort lors des entraînements et vitesse lors des courses rapides en groupe.",Castelli,,PEZZI JERSEY,TRUE,Size,"XS, S, M, L, XL",pezzi-jersey-m,131 g,deny,25,manual,,"63,72 €","84,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523041-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3ODN8aW1hZ2UvanBlZ3xoNWMvaDJhLzkwNDc5MDU1MzM5ODIvMDFfNDUyMzA0MV8wMzAuanBnfDRmZWY3ZWRlYWNmZjQ3M2I3ZDdhNTQ4Y2MyMTkxYzY1ZTE2NGRkNTQ4NzgxNGVkNTM5YmNhMGJlNDRhYjI4Nzc,PEZZI JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523041-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3ODN8aW1hZ2UvanBlZ3xoNWMvaDJhLzkwNDc5MDU1MzM5ODIvMDFfNDUyMzA0MV8wMzAuanBnfDRmZWY3ZWRlYWNmZjQ3M2I3ZDdhNTQ4Y2MyMTkxYzY1ZTE2NGRkNTQ4NzgxNGVkNTM5YmNhMGJlNDRhYjI4Nzc
anima-4-jersey,ANIMA 4 JERSEY,Le maillot de couleur unie parfait avec tous les détails techniques Castelli pour des performances à chaque sortie.,Castelli,,ANIMA 4 JERSEY,TRUE,Size,"XS, S, M, L, XL",anima-4-jersey-m,119 g,deny,25,manual,,"79,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523042-081.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU5OTl8aW1hZ2UvanBlZ3xoZTMvaGZhLzkwNDc5MDc0NjcyOTQvMDFfNDUyMzA0Ml8wODEuanBnfGVkZjhhMTMzOGQ5ZjQyODExNmQ4MDZkYjM1MmViOWQwY2JmOGNjY2NjNWMwZWQ0MDJmOTNmZjU5NTA3YTExYzU,ANIMA 4 JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523042-081.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU5OTl8aW1hZ2UvanBlZ3xoZTMvaGZhLzkwNDc5MDc0NjcyOTQvMDFfNDUyMzA0Ml8wODEuanBnfGVkZjhhMTMzOGQ5ZjQyODExNmQ4MDZkYjM1MmViOWQwY2JmOGNjY2NjNWMwZWQ0MDJmOTNmZjU5NTA3YTExYzU
anima-4-sleeveless,ANIMA 4 SLEEVELESS,Le maillot de couleur unie parfait avec tous les détails techniques Castelli pour des performances à chaque sortie.,Castelli,,ANIMA 4 SLEEVELESS,TRUE,Size,"XS, S, M, L, XL",anima-4-sleeveless-m,125 g,deny,25,manual,,"56,22 €","74,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523043-346.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxMDh8aW1hZ2UvanBlZ3xoYzUvaDA4LzkwOTk0MjE0ODMwMzgvMDFfNDUyMzA0M18zNDYuanBnfGNmMWNmMTg5ZjNlOTczZTZjNzQyMzY5MWJhNTM5YTk0M2ZjZWI3OWY3NWUyMjdjNWIyY2I2ZjhlZWVjOTZiYTA,ANIMA 4 SLEEVELESS Image,https://castellicycling.kleecks-cdn.com/medias/01-4523043-346.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxMDh8aW1hZ2UvanBlZ3xoYzUvaDA4LzkwOTk0MjE0ODMwMzgvMDFfNDUyMzA0M18zNDYuanBnfGNmMWNmMTg5ZjNlOTczZTZjNzQyMzY5MWJhNTM5YTk0M2ZjZWI3OWY3NWUyMjdjNWIyY2I2ZjhlZWVjOTZiYTA
anima-4-long-sleeve-jersey,ANIMA 4 LONG SLEEVE JERSEY,Le maillot à manches longues uni et doté de tous les détails techniques signés Castelli pour optimiser vos performances à chacune de vos sorties.,Castelli,,ANIMA 4 LONG SLEEVE JERSEY,TRUE,Size,"XS, S, M, L, XL",anima-4-long-sleeve-jersey-m,152 g,deny,25,manual,,"89,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523044-065.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyNDN8aW1hZ2UvanBlZ3xoNTgvaGE2LzkwNDc5MTE3MjcxMzQvMDFfNDUyMzA0NF8wNjUuanBnfDg3MzhiYmQ4MGIzNjI3NDFkYTk4NjAwMTBkM2VkZjE0NTBjMjg1MDJjNmMzZWE0ZjM5MDNjMjgzZTQ5N2E1MGU,ANIMA 4 LONG SLEEVE JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523044-065.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyNDN8aW1hZ2UvanBlZ3xoNTgvaGE2LzkwNDc5MTE3MjcxMzQvMDFfNDUyMzA0NF8wNjUuanBnfDg3MzhiYmQ4MGIzNjI3NDFkYTk4NjAwMTBkM2VkZjE0NTBjMjg1MDJjNmMzZWE0ZjM5MDNjMjgzZTQ5N2E1MGU
bavette-top,BAVETTE TOP,Rien de plus frais pour les jours de forte chaleur ou pour atténuer votre bronzage de cycliste.,Castelli,,BAVETTE TOP,TRUE,Size,"XS, S, M, L, XL",bavette-top-m,114 g,deny,25,manual,,"59,97 €","79,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523045-065.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYzNzd8aW1hZ2UvanBlZ3xoZDgvaDA3LzkwOTk0MjE5NDE3OTAvMDFfNDUyMzA0NV8wNjUuanBnfDQ2NGY2NDdlNGMxYTdlYjFhZGYyMzg4ZjQ5ODUxYmY0OWVhZDg2ODg4ODU4ZDBmZjZmNTk3ZmQzMGJmMTZjOTE,BAVETTE TOP Image,https://castellicycling.kleecks-cdn.com/medias/01-4523045-065.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYzNzd8aW1hZ2UvanBlZ3xoZDgvaDA3LzkwOTk0MjE5NDE3OTAvMDFfNDUyMzA0NV8wNjUuanBnfDQ2NGY2NDdlNGMxYTdlYjFhZGYyMzg4ZjQ5ODUxYmY0OWVhZDg2ODg4ODU4ZDBmZjZmNTk3ZmQzMGJmMTZjOTE
solaris-sleeveless-jersey,SOLARIS SLEEVELESS JERSEY,Castelli's least-constructed jersey is great for hot days or for giving a feeling of freedom.,Castelli,,SOLARIS SLEEVELESS JERSEY,TRUE,Size,"XS, S, M, L, XL",solaris-sleeveless-jersey-m,143 g,deny,25,manual,,"59,47 €","84,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4521058-472.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYzMDJ8aW1hZ2UvanBlZ3xoZTkvaGY3LzkwNjExMzcwMjMwMDYvMDFfNDUyMTA1OF80NzIuanBnfGJhMTY2YjU4NmI0MGY4NzRhMDMyY2NkYTE4MTkzMzAxNjRhNmQ3ODAyNmEwZTMwOTZjNjljNzczZmUwMjk0OWM,SOLARIS SLEEVELESS JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4521058-472.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYzMDJ8aW1hZ2UvanBlZ3xoZTkvaGY3LzkwNjExMzcwMjMwMDYvMDFfNDUyMTA1OF80NzIuanBnfGJhMTY2YjU4NmI0MGY4NzRhMDMyY2NkYTE4MTkzMzAxNjRhNmQ3ODAyNmEwZTMwOTZjNjljNzczZmUwMjk0OWM
solaris-top,SOLARIS TOP,Hot-weather riding top with a double-layer front and racer back with two rear pockets.,Castelli,,SOLARIS TOP,TRUE,Size,"XS, S, M, L, XL",solaris-top-m,140 g,deny,25,manual,,"52,47 €","74,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522062-421.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYyMjd8aW1hZ2UvanBlZ3xoMjEvaDQzLzg4MDEyNDA0NDkwNTQvMDFfNDUyMjA2Ml80MjEuanBnfDc1NTRmY2Q0MDc4NjhkZmVhOGE0ZDY3OTMzNTZhYTMwZmE2MmVhYTFmOWIwOTU1MjZjNTcwNWMxNjZlYWZiN2Y,SOLARIS TOP Image,https://castellicycling.kleecks-cdn.com/medias/01-4522062-421.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYyMjd8aW1hZ2UvanBlZ3xoMjEvaDQzLzg4MDEyNDA0NDkwNTQvMDFfNDUyMjA2Ml80MjEuanBnfDc1NTRmY2Q0MDc4NjhkZmVhOGE0ZDY3OTMzNTZhYTMwZmE2MmVhYTFmOWIwOTU1MjZjNTcwNWMxNjZlYWZiN2Y
unlimited-sentiero-2-jersey,UNLIMITED SENTIERO 2 JERSEY,"Toutes les caractéristiques techniques d’un maillot de course Castelli, mais sans la coupe aérodynamique et ajustée.",Castelli,,UNLIMITED SENTIERO 2 JERSEY,TRUE,Size,"XS, S, M, L, XL",unlimited-sentiero-2-jersey-m,147 g,deny,25,manual,,"89,97 €","119,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523046-346.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3NzF8aW1hZ2UvanBlZ3xoNjcvaGZlLzkwNDc5MTU3OTAzNjYvMDFfNDUyMzA0Nl8zNDYuanBnfGQ4ODM2ZGQ3NzUwODNiOTE2Yjk4NTFlZTNmNTQzMDQ5OTgwMWFkY2U4NTEyZmNlNjIyZjY4MzM3OTk0Yzc3NWU,UNLIMITED SENTIERO 2 JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523046-346.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3NzF8aW1hZ2UvanBlZ3xoNjcvaGZlLzkwNDc5MTU3OTAzNjYvMDFfNDUyMzA0Nl8zNDYuanBnfGQ4ODM2ZGQ3NzUwODNiOTE2Yjk4NTFlZTNmNTQzMDQ5OTgwMWFkY2U4NTEyZmNlNjIyZjY4MzM3OTk0Yzc3NWU
trail-tech-2-w-tee,TRAIL TECH 2 W TEE,"Technologie de jersey de performance avec une coupe décontractée, du style et du confort. Prêt pour une aventure d'une journée.",Castelli,,TRAIL TECH 2 W TEE,TRUE,Size,"XS, S, M, L, XL",trail-tech-2-w-tee-m,118 g,deny,25,manual,,"56,22 €","74,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523047-521.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1NzV8aW1hZ2UvanBlZ3xoNmEvaDhlLzkwNDc5MTY5MzcyNDYvMDFfNDUyMzA0N181MjEuanBnfDBmMTc0OTI5YzcyYjczYTNjMzI4YTQ3NTE3OTg4MTQ1OWMzZmFkMTBjMTNmZjFmYzM0Mzk1ZjY4ZDZmMWZiNGY,TRAIL TECH 2 W TEE Image,https://castellicycling.kleecks-cdn.com/medias/01-4523047-521.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1NzV8aW1hZ2UvanBlZ3xoNmEvaDhlLzkwNDc5MTY5MzcyNDYvMDFfNDUyMzA0N181MjEuanBnfDBmMTc0OTI5YzcyYjczYTNjMzI4YTQ3NTE3OTg4MTQ1OWMzZmFkMTBjMTNmZjFmYzM0Mzk1ZjY4ZDZmMWZiNGY
unlimited-w-puffy-vest,UNLIMITED W PUFFY VEST,"Gilet chaud mais extrêmement compact, parfait pour vos aventures ou vos sorties à vélo sur plusieurs jours. Couche extérieure coupe-vent en microfibre tissée avec isolation en Polartec® Alpha® Direct.",Castelli,,UNLIMITED W PUFFY VEST,TRUE,Size,"XS, S, M, L, XL",unlimited-w-puffy-vest-m,176 g,deny,25,manual,,"142,47 €","189,95 €",TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523094-493.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1Mzh8aW1hZ2UvanBlZ3xoOTcvaDkxLzkwNDc5MjQ5OTgxNzQvMDFfNDUyMzA5NF80OTMuanBnfDI3NzEzNjY1M2I0YTMwN2M0YjY5MmU3NTFkY2QzOGFjM2M3NDc1NGRiNzRmNTkxN2FiMmNlOTVhMzVlODdjYTA,UNLIMITED W PUFFY VEST Image,https://castellicycling.kleecks-cdn.com/medias/01-4523094-493.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1Mzh8aW1hZ2UvanBlZ3xoOTcvaDkxLzkwNDc5MjQ5OTgxNzQvMDFfNDUyMzA5NF80OTMuanBnfDI3NzEzNjY1M2I0YTMwN2M0YjY5MmU3NTFkY2QzOGFjM2M3NDc1NGRiNzRmNTkxN2FiMmNlOTVhMzVlODdjYTA
unlimited-cargo-w-bibshort,UNLIMITED CARGO W BIBSHORT,"Conçu aussi bien pour le vélo de route que pour le gravel, le cuissard Unlimited Cargo Bibshort ne connaît aucune limite. Ce short doté de poches cargo est prêt à vous accompagner lors de votre prochaine aventure.",Castelli,,UNLIMITED CARGO W BIBSHORT,TRUE,Size,"XS, S, M, L, XL",unlimited-cargo-w-bibshort-m,230 g,deny,25,manual,,"129,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523048-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYwMjJ8aW1hZ2UvanBlZ3xoYTcvaDI5LzkwNDc5MTgxMTY4OTQvMDFfNDUyMzA0OF8wMTAuanBnfDZjMDlmYzI3MWNmYjkxMmIzNTZmNTgyMjhlNGVmMGIwMzMzMWQ3NTAxM2MwY2MwMjg4NGUwMjQ5NGRhYjk3NGM,UNLIMITED CARGO W BIBSHORT Image,https://castellicycling.kleecks-cdn.com/medias/01-4523048-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYwMjJ8aW1hZ2UvanBlZ3xoYTcvaDI5LzkwNDc5MTgxMTY4OTQvMDFfNDUyMzA0OF8wMTAuanBnfDZjMDlmYzI3MWNmYjkxMmIzNTZmNTgyMjhlNGVmMGIwMzMzMWQ3NTAxM2MwY2MwMjg4NGUwMjQ5NGRhYjk3NGM
unlimited-w-baggy-short,UNLIMITED W BAGGY SHORT,Le short baggy qui n'est pas trop baggy. Il est si léger et extensible que vous allez peut-être oublier que vous portez un short. Il n'a pas de doublure pour pouvoir être porté par-dessus votre cuissard cycliste préféré.,Castelli,,UNLIMITED W BAGGY SHORT,TRUE,Size,"XS, S, M, L, XL",unlimited-w-baggy-short-m,228 g,deny,25,manual,,"99,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4521544-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MTZ8aW1hZ2UvanBlZ3xoZDMvaDk5LzkwNzM4Njc4ODI1MjYvMDFfNDUyMTU0NF8wMTAuanBnfDU0OGY3MjIwNTU0MTI5YTg2ODFjYmIzZjExOTM4MTliNWIxNzVhZTYwY2UzNjI5ZGE1Y2QxZTUyMDI1NWM0MTY,UNLIMITED W BAGGY SHORT Image,https://castellicycling.kleecks-cdn.com/medias/01-4521544-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MTZ8aW1hZ2UvanBlZ3xoZDMvaDk5LzkwNzM4Njc4ODI1MjYvMDFfNDUyMTU0NF8wMTAuanBnfDU0OGY3MjIwNTU0MTI5YTg2ODFjYmIzZjExOTM4MTliNWIxNzVhZTYwY2UzNjI5ZGE1Y2QxZTUyMDI1NWM0MTY
unlimited-dt-w-liner-bibshort,UNLIMITED DT W LINER BIBSHORT,"Made to be the ultimate liner under your baggy shorts. Featuring the supremely comfortable Progetto X2 Air Donna seamless seat pad in the coolest minimalist short, with drop-tail construction for pee breaks without removing the bib straps.",Castelli,,UNLIMITED DT W LINER BIBSHORT,TRUE,Size,"XS, S, M, L, XL",unlimited-dt-w-liner-bibshort-m,181 g,deny,25,manual,,"139,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522056-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyMDh8aW1hZ2UvanBlZ3xoNzgvaDkyLzkwNDc4NjIwODM2MTQvMDFfNDUyMjA1Nl8wMTAuanBnfGQ3NjNlZjc1MWIyZWJmODU5MjcxZmIwYjkzODZjNGFlMTZkMGVkN2I1NmMwMjNiYjY3ZTBlZmQyMDM4NDllOWQ,UNLIMITED DT W LINER BIBSHORT Image,https://castellicycling.kleecks-cdn.com/medias/01-4522056-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUyMDh8aW1hZ2UvanBlZ3xoNzgvaDkyLzkwNDc4NjIwODM2MTQvMDFfNDUyMjA1Nl8wMTAuanBnfGQ3NjNlZjc1MWIyZWJmODU5MjcxZmIwYjkzODZjNGFlMTZkMGVkN2I1NmMwMjNiYjY3ZTBlZmQyMDM4NDllOWQ
trail-w-liner,TRAIL W LINER,"Conçu pour être porté avec le short Unlimited Baggy. Performance, respirabilité et peau de chamois KISS Air2 Donna pour assurer votre confort tout au long de votre prochaine journée d’aventure.",Castelli,,TRAIL W LINER,TRUE,Size,"XS, S, M, L, XL",trail-w-liner-m,151 g,deny,25,manual,,"84,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523049-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MzV8aW1hZ2UvanBlZ3xoMDUvaDNlLzkwNDc5MTg3MDY3MTgvMDFfNDUyMzA0OV8wMTAuanBnfDkzZjZkODY5YzQ3Zjk2M2MwYmFkYjQ4YzA1ZWU5OGI0ZjEyMDUwMDdjNTAzODA0ZjlmMzI1YTU1MGZkNGNhZTk,TRAIL W LINER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523049-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MzV8aW1hZ2UvanBlZ3xoMDUvaDNlLzkwNDc5MTg3MDY3MTgvMDFfNDUyMzA0OV8wMTAuanBnfDkzZjZkODY5YzQ3Zjk2M2MwYmFkYjQ4YzA1ZWU5OGI0ZjEyMDUwMDdjNTAzODA0ZjlmMzI1YTU1MGZkNGNhZTk
